media_source,date,country_code,earnings,cost
Facebook Ads,2020-09-24,BR,107.89,69.13
Facebook Ads,2020-09-24,CA,48.45,99.54
Facebook Ads,2020-09-24,DE,39.96,32.35
Facebook Ads,2020-09-24,GB,0.0,108.44
Facebook Ads,2020-09-24,HK,39.96,31.49
Facebook Ads,2020-09-24,MX,110.39,68.18
Facebook Ads,2020-09-24,PL,47.95,25.98
Facebook Ads,2020-09-24,RU,159.84,127.05
Facebook Ads,2020-09-24,US,2226.42,1488.88
Facebook Ads,2020-09-25,BR,122.87,65.91
Facebook Ads,2020-09-25,CA,108.43,84.93
Facebook Ads,2020-09-25,DE,18.48,18.35
Facebook Ads,2020-09-25,GB,0.0,89.21
Facebook Ads,2020-09-25,HK,51.94,19.86
Facebook Ads,2020-09-25,MX,110.39,58.17
Facebook Ads,2020-09-25,PL,97.94,19.93
Facebook Ads,2020-09-25,RU,162.83,161.2
Facebook Ads,2020-09-25,US,1759.22,1438.56
Facebook Ads,2020-09-26,BR,182.81,84.83
Facebook Ads,2020-09-26,CA,50.45,113.63
Facebook Ads,2020-09-26,DE,65.93,28.61
Facebook Ads,2020-09-26,GB,0.0,135.91
Facebook Ads,2020-09-26,HK,47.95,23.16
Facebook Ads,2020-09-26,MX,71.43,53.08
Facebook Ads,2020-09-26,PL,20.48,28.68
Facebook Ads,2020-09-26,RU,113.39,185.63
Facebook Ads,2020-09-26,US,1456.5900000000001,1637.99
Facebook Ads,2020-09-27,BR,302.27,86.96
Facebook Ads,2020-09-27,CA,100.4,92.25
Facebook Ads,2020-09-27,DE,20.48,59.22
Facebook Ads,2020-09-27,GB,0.0,109.4
Facebook Ads,2020-09-27,HK,57.94,35.87
Facebook Ads,2020-09-27,MX,49.95,62.15
Facebook Ads,2020-09-27,PL,75.92,45.81
Facebook Ads,2020-09-27,RU,229.31,204.65
Facebook Ads,2020-09-27,US,1504.54,1166.16
Facebook Ads,2020-09-28,BR,140.36,73.52
Facebook Ads,2020-09-28,CA,146.85,75.06
Facebook Ads,2020-09-28,DE,50.95,39.78
Facebook Ads,2020-09-28,GB,0.0,79.0
Facebook Ads,2020-09-28,HK,37.96,26.93
Facebook Ads,2020-09-28,MX,124.37,44.4
Facebook Ads,2020-09-28,PL,58.94,30.2
Facebook Ads,2020-09-28,RU,123.88,180.23
Facebook Ads,2020-09-28,US,2068.4,1230.45
Facebook Ads,2020-09-29,BR,159.34,83.29
Facebook Ads,2020-09-29,CA,180.86,76.1
Facebook Ads,2020-09-29,DE,67.93,44.42
Facebook Ads,2020-09-29,GB,0.0,117.29
Facebook Ads,2020-09-29,HK,111.88,15.24
Facebook Ads,2020-09-29,MX,58.94,67.47
Facebook Ads,2020-09-29,PL,49.95,28.15
Facebook Ads,2020-09-29,RU,159.84,162.95
Facebook Ads,2020-09-29,US,2152.42,1362.18
Facebook Ads,2020-09-30,BR,87.95,98.69
Facebook Ads,2020-09-30,CA,59.94,82.13
Facebook Ads,2020-09-30,DE,20.48,35.94
Facebook Ads,2020-09-30,GB,0.0,184.01
Facebook Ads,2020-09-30,HK,10.49,19.34
Facebook Ads,2020-09-30,MX,19.98,88.0
Facebook Ads,2020-09-30,PL,37.96,18.09
Facebook Ads,2020-09-30,RU,38.46,98.08
Facebook Ads,2020-09-30,US,931.54,1463.22
Google Ads,2020-07-01,Organic/Unknown,0.0,0.0
Google Ads,2020-07-02,Organic/Unknown,0.0,0.0
Google Ads,2020-07-03,Organic/Unknown,0.0,0.0
Google Ads,2020-07-04,Organic/Unknown,0.0,0.0
Google Ads,2020-07-05,Organic/Unknown,0.0,0.0
Google Ads,2020-07-05,US,0.0,0.0
Google Ads,2020-07-06,Organic/Unknown,0.0,1.16
Google Ads,2020-07-07,Organic/Unknown,0.0,5.4
Google Ads,2020-07-08,Organic/Unknown,0.0,21.36
Google Ads,2020-07-09,Organic/Unknown,0.0,15.11
Google Ads,2020-07-10,Organic/Unknown,0.0,23.39
Google Ads,2020-07-11,Organic/Unknown,0.0,22.63
Google Ads,2020-07-12,Organic/Unknown,0.0,8.06
Google Ads,2020-07-13,Organic/Unknown,0.0,3.66
Google Ads,2020-07-14,Organic/Unknown,0.0,7.06
Google Ads,2020-07-15,Organic/Unknown,0.0,13.36
Google Ads,2020-07-16,Organic/Unknown,0.0,12.65
Google Ads,2020-07-17,Organic/Unknown,0.0,9.06
Google Ads,2020-07-18,Organic/Unknown,0.0,9.61
Google Ads,2020-07-19,CA,0.5,0.0
Google Ads,2020-07-19,Organic/Unknown,0.0,9.86
Google Ads,2020-07-20,Organic/Unknown,0.0,23.16
Google Ads,2020-07-21,Organic/Unknown,0.0,39.07
Google Ads,2020-07-21,US,49.99,0.0
Google Ads,2020-07-22,Organic/Unknown,0.0,80.66
Google Ads,2020-07-22,US,0.0,0.0
Google Ads,2020-07-23,Organic/Unknown,0.0,133.37
Google Ads,2020-07-24,Organic/Unknown,0.0,185.17
Google Ads,2020-07-25,Organic/Unknown,0.0,173.68
Google Ads,2020-07-26,CA,0.0,0.0
Google Ads,2020-07-26,Organic/Unknown,0.0,152.33
Google Ads,2020-07-26,US,0.0,0.0
Google Ads,2020-07-27,Organic/Unknown,0.0,170.95
Google Ads,2020-07-27,US,0.5,0.0
Google Ads,2020-07-28,Organic/Unknown,0.0,65.48
Google Ads,2020-07-29,Organic/Unknown,0.0,0.49
Google Ads,2020-07-30,Organic/Unknown,0.0,0.82
Google Ads,2020-07-31,Organic/Unknown,0.0,2.64
Google Ads,2020-08-01,Organic/Unknown,0.0,2.23
Google Ads,2020-08-01,US,0.0,0.0
Google Ads,2020-08-02,Organic/Unknown,0.0,1.38
Google Ads,2020-08-03,Organic/Unknown,0.0,1.16
Google Ads,2020-08-03,US,9.99,0.0
Google Ads,2020-08-04,Organic/Unknown,0.0,1.29
Google Ads,2020-08-05,Organic/Unknown,0.0,4.44
Google Ads,2020-08-06,Organic/Unknown,0.0,2.65
Google Ads,2020-08-07,Organic/Unknown,0.0,6.74
Google Ads,2020-08-08,BR,0.0,0.0
Google Ads,2020-08-08,Organic/Unknown,0.0,21.29
Google Ads,2020-08-08,US,0.0,0.0
Google Ads,2020-08-09,Organic/Unknown,0.0,29.07
Google Ads,2020-08-10,Organic/Unknown,0.0,21.05
Google Ads,2020-08-10,US,10.49,0.0
Google Ads,2020-08-11,Organic/Unknown,0.0,9.65
Google Ads,2020-08-12,Organic/Unknown,0.0,7.14
Google Ads,2020-08-13,Organic/Unknown,0.0,6.2
Google Ads,2020-08-14,Organic/Unknown,0.0,24.64
Google Ads,2020-08-15,Organic/Unknown,0.0,125.49
Google Ads,2020-08-15,US,7.99,0.0
Google Ads,2020-08-16,Organic/Unknown,0.0,91.25
Google Ads,2020-08-17,Organic/Unknown,0.0,103.9
Google Ads,2020-08-17,US,9.99,0.0
Google Ads,2020-08-18,Organic/Unknown,0.0,42.11
Google Ads,2020-08-19,DE,0.5,0.0
Google Ads,2020-08-19,Organic/Unknown,0.0,218.22
Google Ads,2020-08-20,CA,0.5,0.0
Google Ads,2020-08-20,Organic/Unknown,0.0,213.13
Google Ads,2020-08-20,US,0.5,0.0
Google Ads,2020-08-21,Organic/Unknown,0.0,502.95
Google Ads,2020-08-21,PL,7.99,0.0
Google Ads,2020-08-21,US,0.5,0.0
Google Ads,2020-08-22,Organic/Unknown,0.0,1011.9
Google Ads,2020-08-22,US,7.99,0.0
Google Ads,2020-08-23,BR,0.0,0.0
Google Ads,2020-08-23,DE,10.49,0.0
Google Ads,2020-08-23,MX,0.5,0.0
Google Ads,2020-08-23,Organic/Unknown,0.0,560.15
Google Ads,2020-08-23,PL,10.49,0.0
Google Ads,2020-08-24,MX,0.5,0.0
Google Ads,2020-08-24,Organic/Unknown,0.0,384.5
Google Ads,2020-08-24,US,9.99,0.0
Google Ads,2020-08-25,BR,10.49,0.0
Google Ads,2020-08-25,MX,0.0,0.0
Google Ads,2020-08-25,Organic/Unknown,0.0,619.25
Google Ads,2020-08-25,PL,1.0,0.0
Google Ads,2020-08-26,BR,0.0,0.0
Google Ads,2020-08-26,Organic/Unknown,0.0,1002.3
Google Ads,2020-08-26,US,0.5,0.0
Google Ads,2020-08-27,BR,0.0,0.0
Google Ads,2020-08-27,CA,0.5,0.0
Google Ads,2020-08-27,HK,0.0,0.0
Google Ads,2020-08-27,MX,0.5,0.0
Google Ads,2020-08-27,Organic/Unknown,0.0,959.51
Google Ads,2020-08-27,US,0.5,0.0
Google Ads,2020-08-28,DE,0.5,0.0
Google Ads,2020-08-28,MX,11.49,0.0
Google Ads,2020-08-28,Organic/Unknown,0.0,893.75
Google Ads,2020-08-29,HK,0.5,0.0
Google Ads,2020-08-29,MX,0.0,0.0
Google Ads,2020-08-29,Organic/Unknown,0.0,420.88
Google Ads,2020-08-29,US,8.49,0.0
Google Ads,2020-08-30,BR,0.5,0.0
Google Ads,2020-08-30,CA,0.5,0.0
Google Ads,2020-08-30,HK,24.98,0.0
Google Ads,2020-08-30,MX,19.98,0.0
Google Ads,2020-08-30,Organic/Unknown,0.0,1107.36
Google Ads,2020-08-30,PL,0.0,0.0
Google Ads,2020-08-30,US,0.5,0.0
Google Ads,2020-08-31,BR,99.98,0.0
Google Ads,2020-08-31,CA,10.49,0.0
Google Ads,2020-08-31,HK,3.5,0.0
Google Ads,2020-08-31,Organic/Unknown,0.0,631.24
Google Ads,2020-08-31,US,9.99,0.0
Google Ads,2020-09-01,BR,9.99,0.0
Google Ads,2020-09-01,CA,60.980000000000004,0.0
Google Ads,2020-09-01,HK,3.5,0.0
Google Ads,2020-09-01,Organic/Unknown,0.0,558.64
Google Ads,2020-09-01,US,2.5,0.0
Google Ads,2020-09-02,BR,7.99,0.0
Google Ads,2020-09-02,CA,1.0,0.0
Google Ads,2020-09-02,HK,2.0,0.0
Google Ads,2020-09-02,Organic/Unknown,0.0,557.41
Google Ads,2020-09-02,PL,0.0,0.0
Google Ads,2020-09-02,US,4.0,0.0
Google Ads,2020-09-03,CA,1.5,0.0
Google Ads,2020-09-03,HK,1.5,0.0
Google Ads,2020-09-03,MX,7.99,0.0
Google Ads,2020-09-03,Organic/Unknown,0.0,572.82
Google Ads,2020-09-03,US,51.99,0.0
Google Ads,2020-09-04,CA,1.0,0.0
Google Ads,2020-09-04,DE,19.98,0.0
Google Ads,2020-09-04,HK,0.0,0.0
Google Ads,2020-09-04,MX,19.98,0.0
Google Ads,2020-09-04,Organic/Unknown,0.0,533.22
Google Ads,2020-09-04,US,11.49,0.0
Google Ads,2020-09-05,CA,0.5,0.0
Google Ads,2020-09-05,HK,3.0,0.0
Google Ads,2020-09-05,Organic/Unknown,0.0,704.67
Google Ads,2020-09-05,US,19.98,0.0
Google Ads,2020-09-06,CA,1.0,0.0
Google Ads,2020-09-06,HK,32.97,0.0
Google Ads,2020-09-06,Organic/Unknown,0.0,929.32
Google Ads,2020-09-06,US,10.49,0.0
Google Ads,2020-09-07,CA,7.99,0.0
Google Ads,2020-09-07,HK,1.5,0.0
Google Ads,2020-09-07,MX,0.5,0.0
Google Ads,2020-09-07,Organic/Unknown,0.0,946.75
Google Ads,2020-09-07,US,72.47,0.0
Google Ads,2020-09-08,BR,9.99,0.0
Google Ads,2020-09-08,CA,20.48,0.0
Google Ads,2020-09-08,HK,20.48,0.0
Google Ads,2020-09-08,Organic/Unknown,0.0,745.13
Google Ads,2020-09-08,RU,0.0,0.0
Google Ads,2020-09-08,US,72.47,0.0
Google Ads,2020-09-09,CA,7.99,0.0
Google Ads,2020-09-09,DE,0.5,0.0
Google Ads,2020-09-09,HK,19.98,0.0
Google Ads,2020-09-09,Organic/Unknown,0.0,751.03
Google Ads,2020-09-09,PL,0.0,0.0
Google Ads,2020-09-09,RU,0.5,0.0
Google Ads,2020-09-09,US,51.45,0.0
Google Ads,2020-09-10,CA,10.49,0.0
Google Ads,2020-09-10,HK,19.98,0.0
Google Ads,2020-09-10,MX,7.99,0.0
Google Ads,2020-09-10,Organic/Unknown,0.0,1374.75
Google Ads,2020-09-10,US,93.45,0.0
Google Ads,2020-09-11,CA,0.0,0.0
Google Ads,2020-09-11,HK,0.5,0.0
Google Ads,2020-09-11,MX,9.99,0.0
Google Ads,2020-09-11,Organic/Unknown,0.0,1663.85
Google Ads,2020-09-11,PL,0.5,0.0
Google Ads,2020-09-11,RU,0.0,0.0
Google Ads,2020-09-11,US,75.97,0.0
Google Ads,2020-09-12,CA,20.48,0.0
Google Ads,2020-09-12,DE,0.5,0.0
Google Ads,2020-09-12,HK,29.97,0.0
Google Ads,2020-09-12,MX,10.49,0.0
Google Ads,2020-09-12,Organic/Unknown,0.0,2272.3
Google Ads,2020-09-12,RU,0.0,0.0
Google Ads,2020-09-12,US,108.43,0.0
Google Ads,2020-09-13,CA,10.99,0.0
Google Ads,2020-09-13,HK,49.95,0.0
Google Ads,2020-09-13,Organic/Unknown,0.0,2281.3
Google Ads,2020-09-13,RU,0.5,0.0
Google Ads,2020-09-13,US,149.93,0.0
Google Ads,2020-09-14,BR,0.5,0.0
Google Ads,2020-09-14,CA,4.0,0.0
Google Ads,2020-09-14,DE,0.5,0.0
Google Ads,2020-09-14,Organic/Unknown,0.0,1951.61
Google Ads,2020-09-14,RU,0.5,0.0
Google Ads,2020-09-14,US,236.89000000000001,0.0
Google Ads,2020-09-15,BR,9.99,0.0
Google Ads,2020-09-15,CA,31.47,0.0
Google Ads,2020-09-15,HK,80.46000000000001,0.0
Google Ads,2020-09-15,Organic/Unknown,0.0,1793.35
Google Ads,2020-09-15,RU,1.0,0.0
Google Ads,2020-09-15,US,286.38,0.0
Google Ads,2020-09-16,CA,0.5,0.0
Google Ads,2020-09-16,HK,10.99,0.0
Google Ads,2020-09-16,MX,0.5,0.0
Google Ads,2020-09-16,Organic/Unknown,0.0,1248.38
Google Ads,2020-09-16,RU,0.5,0.0
Google Ads,2020-09-16,US,155.39000000000001,0.0
Google Ads,2020-09-17,CA,52.99,0.0
Google Ads,2020-09-17,DE,99.98,0.0
Google Ads,2020-09-17,HK,0.0,0.0
Google Ads,2020-09-17,MX,7.99,0.0
Google Ads,2020-09-17,Organic/Unknown,0.0,1370.86
Google Ads,2020-09-17,PL,0.0,0.0
Google Ads,2020-09-17,RU,0.0,0.0
Google Ads,2020-09-17,US,153.39000000000001,0.0
Google Ads,2020-09-18,CA,0.5,0.0
Google Ads,2020-09-18,HK,0.0,0.0
Google Ads,2020-09-18,MX,0.5,0.0
Google Ads,2020-09-18,Organic/Unknown,0.0,1526.01
Google Ads,2020-09-18,RU,0.5,0.0
Google Ads,2020-09-18,US,152.39000000000001,0.0
Google Ads,2020-09-19,CA,31.47,0.0
Google Ads,2020-09-19,DE,59.980000000000004,0.0
Google Ads,2020-09-19,HK,9.99,0.0
Google Ads,2020-09-19,Organic/Unknown,0.0,1123.55
Google Ads,2020-09-19,US,134.41,0.0
Google Ads,2020-09-20,BR,1.0,0.0
Google Ads,2020-09-20,CA,51.49,0.0
Google Ads,2020-09-20,HK,60.44,0.0
Google Ads,2020-09-20,Organic/Unknown,0.0,1019.7
Google Ads,2020-09-20,PL,0.0,0.0
Google Ads,2020-09-20,RU,7.99,0.0
Google Ads,2020-09-20,US,134.95000000000002,0.0
Google Ads,2020-09-21,CA,50.95,0.0
Google Ads,2020-09-21,HK,49.99,0.0
Google Ads,2020-09-21,Organic/Unknown,0.0,683.93
Google Ads,2020-09-21,RU,10.49,0.0
Google Ads,2020-09-21,US,147.89,0.0
Google Ads,2020-09-22,BR,9.99,0.0
Google Ads,2020-09-22,CA,79.42,0.0
Google Ads,2020-09-22,HK,29.97,0.0
Google Ads,2020-09-22,Organic/Unknown,0.0,1014.75
Google Ads,2020-09-22,RU,9.49,0.0
Google Ads,2020-09-22,US,122.38,0.0
Google Ads,2020-09-23,CA,8.99,0.0
Google Ads,2020-09-23,Organic/Unknown,0.0,950.96
Google Ads,2020-09-23,RU,0.5,0.0
Google Ads,2020-09-23,US,197.34,0.0
Google Ads,2020-09-24,CA,21.98,0.0
Google Ads,2020-09-24,DE,0.0,0.0
Google Ads,2020-09-24,HK,1.0,0.0
Google Ads,2020-09-24,Organic/Unknown,0.0,1803.96
Google Ads,2020-09-24,RU,18.48,0.0
Google Ads,2020-09-24,US,277.81,0.0
Google Ads,2020-09-25,CA,69.97,0.0
Google Ads,2020-09-25,HK,0.5,0.0
Google Ads,2020-09-25,MX,9.99,0.0
Google Ads,2020-09-25,Organic/Unknown,0.0,1613.88
Google Ads,2020-09-25,RU,50.99,0.0
Google Ads,2020-09-25,US,238.3,0.0
Google Ads,2020-09-26,BR,0.0,0.0
Google Ads,2020-09-26,CA,161.42000000000002,0.0
Google Ads,2020-09-26,DE,9.99,0.0
Google Ads,2020-09-26,HK,9.99,0.0
Google Ads,2020-09-26,Organic/Unknown,0.0,1432.19
Google Ads,2020-09-26,US,335.83000000000004,0.0
Google Ads,2020-09-27,BR,9.99,0.0
Google Ads,2020-09-27,CA,58.980000000000004,0.0
Google Ads,2020-09-27,DE,1.0,0.0
Google Ads,2020-09-27,HK,70.43,0.0
Google Ads,2020-09-27,MX,99.98,0.0
Google Ads,2020-09-27,Organic/Unknown,0.0,1488.04
Google Ads,2020-09-27,PL,0.0,0.0
Google Ads,2020-09-27,RU,0.5,0.0
Google Ads,2020-09-27,US,153.89,0.0
Google Ads,2020-09-28,CA,69.43,0.0
Google Ads,2020-09-28,DE,0.0,0.0
Google Ads,2020-09-28,HK,0.5,0.0
Google Ads,2020-09-28,Organic/Unknown,0.0,1364.74
Google Ads,2020-09-28,RU,1.0,0.0
Google Ads,2020-09-28,US,205.88,0.0
Google Ads,2020-09-29,BR,9.99,0.0
Google Ads,2020-09-29,CA,87.91,0.0
Google Ads,2020-09-29,DE,0.5,0.0
Google Ads,2020-09-29,HK,79.96000000000001,0.0
Google Ads,2020-09-29,Organic/Unknown,0.0,1559.28
Google Ads,2020-09-29,RU,1.0,0.0
Google Ads,2020-09-29,US,339.33,0.0
Google Ads,2020-09-30,CA,0.0,0.0
Google Ads,2020-09-30,Organic/Unknown,0.0,1200.14
Google Ads,2020-09-30,RU,0.5,0.0
Google Ads,2020-09-30,US,201.38,0.0
Organic/Unknown,2020-07-01,Organic/Unknown,182.94,0.0
Organic/Unknown,2020-07-02,Organic/Unknown,168.46,0.0
Organic/Unknown,2020-07-03,Organic/Unknown,58.99,0.0
Organic/Unknown,2020-07-04,Organic/Unknown,245.92000000000002,0.0
Organic/Unknown,2020-07-05,Organic/Unknown,364.92,0.0
Organic/Unknown,2020-07-06,Organic/Unknown,119.97,0.0
Organic/Unknown,2020-07-07,Organic/Unknown,377.91,0.0
Organic/Unknown,2020-07-08,Organic/Unknown,138.86,0.0
Organic/Unknown,2020-07-09,Organic/Unknown,378.82,0.0
Organic/Unknown,2020-07-10,Organic/Unknown,242.38,0.0
Organic/Unknown,2020-07-11,Organic/Unknown,321.26,0.0
Organic/Unknown,2020-07-12,Organic/Unknown,226.86,0.0
Organic/Unknown,2020-07-13,Organic/Unknown,334.32,0.0
Organic/Unknown,2020-07-14,Organic/Unknown,368.83,0.0
Organic/Unknown,2020-07-15,Organic/Unknown,230.81,0.0
Organic/Unknown,2020-07-16,Organic/Unknown,370.29,0.0
Organic/Unknown,2020-07-17,Organic/Unknown,640.19,0.0
Organic/Unknown,2020-07-18,Organic/Unknown,449.22,0.0
Organic/Unknown,2020-07-19,Organic/Unknown,825.59,0.0
Organic/Unknown,2020-07-20,Organic/Unknown,819.1700000000001,0.0
Organic/Unknown,2020-07-21,Organic/Unknown,645.1700000000001,0.0
Organic/Unknown,2020-07-22,Organic/Unknown,551.69,0.0
Organic/Unknown,2020-07-23,Organic/Unknown,337.73,0.0
Organic/Unknown,2020-07-24,Organic/Unknown,490.12,0.0
Organic/Unknown,2020-07-25,Organic/Unknown,748.38,0.0
Organic/Unknown,2020-07-26,Organic/Unknown,743.32,0.0
Organic/Unknown,2020-07-27,Organic/Unknown,535.57,0.0
Organic/Unknown,2020-07-28,Organic/Unknown,479.67,0.0
Organic/Unknown,2020-07-29,Organic/Unknown,282.26,0.0
Organic/Unknown,2020-07-30,Organic/Unknown,451.15000000000003,0.0
Organic/Unknown,2020-07-31,Organic/Unknown,530.57,0.0
Organic/Unknown,2020-08-01,Organic/Unknown,514.5,0.0
Organic/Unknown,2020-08-02,Organic/Unknown,935.83,0.0
Organic/Unknown,2020-08-03,Organic/Unknown,670.97,0.0
Organic/Unknown,2020-08-04,Organic/Unknown,734.58,0.0
Organic/Unknown,2020-08-05,Organic/Unknown,364.63,0.0
Organic/Unknown,2020-08-06,Organic/Unknown,383.63,0.0
Organic/Unknown,2020-08-07,Organic/Unknown,780.44,0.0
Organic/Unknown,2020-08-08,Organic/Unknown,650.45,0.0
Organic/Unknown,2020-08-09,Organic/Unknown,716.38,0.0
Organic/Unknown,2020-08-10,Organic/Unknown,660.45,0.0
Organic/Unknown,2020-08-11,Organic/Unknown,541.5600000000001,0.0
Organic/Unknown,2020-08-12,Organic/Unknown,554.1,0.0
Organic/Unknown,2020-08-13,Organic/Unknown,601.98,0.0
Organic/Unknown,2020-08-14,Organic/Unknown,717.46,0.0
Organic/Unknown,2020-08-15,Organic/Unknown,562.0,0.0
Organic/Unknown,2020-08-16,Organic/Unknown,515.97,0.0
Organic/Unknown,2020-08-17,Organic/Unknown,628.47,0.0
Organic/Unknown,2020-08-18,Organic/Unknown,423.06,0.0
Organic/Unknown,2020-08-19,Organic/Unknown,663.53,0.0
Organic/Unknown,2020-08-20,Organic/Unknown,531.98,0.0
Organic/Unknown,2020-08-21,Organic/Unknown,616.99,0.0
Organic/Unknown,2020-08-22,Organic/Unknown,704.44,0.0
Organic/Unknown,2020-08-23,Organic/Unknown,826.94,0.0
Organic/Unknown,2020-08-24,Organic/Unknown,926.88,0.0
Organic/Unknown,2020-08-25,Organic/Unknown,445.08,0.0
Organic/Unknown,2020-08-26,Organic/Unknown,725.5,0.0
Organic/Unknown,2020-08-27,Organic/Unknown,680.38,0.0
Organic/Unknown,2020-08-28,Organic/Unknown,577.03,0.0
Organic/Unknown,2020-08-29,Organic/Unknown,643.9200000000001,0.0
Organic/Unknown,2020-08-30,Organic/Unknown,705.4300000000001,0.0
Organic/Unknown,2020-08-31,Organic/Unknown,692.86,0.0
Organic/Unknown,2020-09-01,Organic/Unknown,645.95,0.0
Organic/Unknown,2020-09-02,Organic/Unknown,432.1,0.0
Organic/Unknown,2020-09-03,Organic/Unknown,822.85,0.0
Organic/Unknown,2020-09-04,Organic/Unknown,584.98,0.0
Organic/Unknown,2020-09-05,Organic/Unknown,629.39,0.0
Organic/Unknown,2020-09-06,Organic/Unknown,605.45,0.0
Organic/Unknown,2020-09-07,Organic/Unknown,913.3000000000001,0.0
Organic/Unknown,2020-09-08,Organic/Unknown,497.04,0.0
Organic/Unknown,2020-09-09,Organic/Unknown,703.48,0.0
Organic/Unknown,2020-09-10,Organic/Unknown,668.9300000000001,0.0
Organic/Unknown,2020-09-11,Organic/Unknown,661.94,0.0
Organic/Unknown,2020-09-12,Organic/Unknown,836.35,0.0
Organic/Unknown,2020-09-13,Organic/Unknown,738.44,0.0
Organic/Unknown,2020-09-14,Organic/Unknown,889.88,0.0
Organic/Unknown,2020-09-15,Organic/Unknown,741.37,0.0
Organic/Unknown,2020-09-16,Organic/Unknown,733.87,0.0
Organic/Unknown,2020-09-17,Organic/Unknown,778.91,0.0
Organic/Unknown,2020-09-18,Organic/Unknown,558.92,0.0
Organic/Unknown,2020-09-19,Organic/Unknown,668.44,0.0
Organic/Unknown,2020-09-20,Organic/Unknown,709.88,0.0
Organic/Unknown,2020-09-21,Organic/Unknown,646.87,0.0
Organic/Unknown,2020-09-22,Organic/Unknown,753.9,0.0
Organic/Unknown,2020-09-23,Organic/Unknown,743.4,0.0
Organic/Unknown,2020-09-24,Organic/Unknown,787.8100000000001,0.0
Organic/Unknown,2020-09-25,Organic/Unknown,557.97,0.0
Organic/Unknown,2020-09-26,Organic/Unknown,586.94,0.0
Organic/Unknown,2020-09-27,Organic/Unknown,578.9300000000001,0.0
Organic/Unknown,2020-09-28,Organic/Unknown,704.82,0.0
Organic/Unknown,2020-09-29,Organic/Unknown,724.34,0.0
Organic/Unknown,2020-09-30,Organic/Unknown,250.24,0.0
